Date,Open,High,Low,Close,Adj Close,Volume
2019-10-02,17.986151,18.195990,17.346643,17.516512,17.400408,2204896
2019-10-03,17.646412,17.826273,16.667166,16.687149,16.576542,2801355
2019-10-04,16.837034,17.056866,15.947720,16.047644,15.941277,2799153
2019-10-07,15.717897,15.877774,15.318204,15.488074,15.385414,2825273
2019-10-08,15.388151,15.747874,14.948489,15.458097,15.355636,3234688
2019-10-09,15.627966,16.737112,14.998451,16.737112,16.626175,4205135
2019-10-10,16.896990,17.396605,16.047644,16.087612,15.980977,7123981
2019-10-11,16.387381,16.886997,16.187534,16.886997,16.775064,3183049
2019-10-14,17.146795,17.936190,17.056866,17.676390,17.559225,4965320
2019-10-15,17.996141,18.565704,16.996912,17.186766,17.072847,5358823
2019-10-16,17.196758,17.216743,16.557249,16.916973,16.804840,3316151
2019-10-17,16.956944,17.276695,16.697144,16.857019,16.745287,2448684
2019-10-18,16.886997,17.086843,16.727119,16.787073,16.675802,1058714
2019-10-21,16.817051,17.026890,16.627197,16.976927,16.864399,1113156
2019-10-22,17.106827,17.106827,16.677158,16.956944,16.844547,1237652
2019-10-23,16.986919,17.016895,16.717127,16.767090,16.655954,1077729
2019-10-24,16.837034,16.916973,16.207520,16.537266,16.427652,1457021
2019-10-25,16.537266,16.827044,16.417358,16.827044,16.715506,790408
2019-10-28,16.837034,17.066858,16.597219,16.986919,16.874323,887783
2019-10-29,16.986919,17.456558,16.747105,17.246719,17.132404,1704311
2019-10-30,17.406595,17.626427,17.226734,17.566473,17.450037,1157490
2019-10-31,17.586458,17.626427,17.096834,17.126812,17.013290,898391
2019-11-01,17.186766,17.376619,16.857019,16.966934,16.854471,1120261
2019-11-04,16.966934,17.176773,16.697144,16.697144,16.586468,1241855
2019-11-05,16.896990,16.896990,16.527273,16.587227,16.477282,869769
2019-11-06,16.607212,16.877005,16.437344,16.847027,16.735361,960939
2019-11-07,16.237497,16.467319,15.787843,15.887766,15.782456,6206675
2019-11-08,15.777851,15.897758,15.298220,15.368166,15.266300,2416359
2019-11-11,15.088381,15.218281,14.808597,15.028428,14.928816,3065458
2019-11-12,14.838574,14.838574,13.829351,13.839343,13.747612,4316220
2019-11-13,13.549566,13.749412,12.970013,13.339728,13.251308,5399954
2019-11-14,13.549566,14.898528,13.549566,14.888535,14.789848,5580293
2019-11-18,15.188305,15.587997,14.808597,14.918512,14.819629,3784011
2019-11-19,14.988458,15.358174,14.508828,14.668705,14.571475,2249831
2019-11-21,14.688689,15.248258,14.688689,14.978466,14.879185,1819700
2019-11-22,15.058405,15.208289,14.908520,14.978466,14.879185,1164195
2019-11-25,14.968474,15.158328,14.249028,14.388920,14.293545,1666582
2019-11-26,14.468858,14.588766,13.689459,13.689459,13.598720,5034373
2019-11-27,14.139112,14.368935,13.919282,14.029197,13.936207,2084603
2019-11-28,14.089151,14.798605,13.859328,14.588766,14.492067,2346105
2019-11-29,14.588766,15.108366,14.518820,15.048412,14.948667,2680062
2019-12-02,15.068397,15.348181,14.808597,14.988458,14.889109,1739638
2019-12-03,15.098374,15.208289,14.868551,15.178312,15.077705,1151886
2019-12-04,15.248258,15.637958,15.148335,15.488074,15.385414,2034665
2019-12-05,15.548028,15.887766,15.418128,15.687920,15.583935,1872840
2019-12-06,15.737881,16.037651,15.597989,15.877774,15.772532,1896058
2019-12-09,15.877774,16.197527,15.847797,15.987689,15.881717,1455720
2019-12-10,16.047644,16.047644,15.607981,15.607981,15.504526,1002871
2019-12-11,15.747874,15.957712,15.607981,15.837804,15.732826,1069222
2019-12-12,15.857789,15.957712,14.988458,14.988458,14.889109,4502764
2019-12-13,14.988458,15.208289,14.508828,15.108366,15.008223,2252833
2019-12-16,15.218281,15.468089,14.978466,15.288228,15.186893,2293864
2019-12-17,15.288228,15.288228,14.998451,15.038420,14.938741,771693
2019-12-18,15.098374,15.378158,14.998451,15.068397,14.968518,1170800
2019-12-19,14.998451,15.068397,14.788612,14.878543,14.779922,1247960
2019-12-20,14.878543,15.058405,14.758635,14.928505,14.829555,1381362
2019-12-23,14.938497,15.028428,14.608751,14.748643,14.650884,1544388
2019-12-26,14.778620,15.268243,14.578774,15.248258,15.147186,1768060
2019-12-27,15.248258,15.448104,15.028428,15.068397,14.986375,1490246
2019-12-30,15.078389,15.947720,15.078389,15.667935,15.601449,2663349
2020-01-02,15.937727,15.987689,15.148335,15.687920,15.621347,2729800
2020-01-03,15.338189,15.987689,15.208289,15.967704,15.899945,2742510
2020-01-06,15.907751,17.286690,15.717897,17.236727,17.163582,5956983
2020-01-07,17.286690,17.776312,16.767090,17.516512,17.442181,5860909
2020-01-08,17.536495,17.726351,16.986919,17.366627,17.292931,2325489
2020-01-09,17.366627,17.456558,16.817051,17.246719,17.173532,1499453
2020-01-10,17.686380,18.335880,17.646412,17.786304,17.710829,4631063
2020-01-13,18.185995,18.575697,17.816280,17.976158,17.899874,3301340
2020-01-14,17.886227,18.076080,17.356634,17.786304,17.710829,1656074
2020-01-15,17.986151,18.235958,17.756327,18.046104,17.969524,1589222
2020-01-16,18.295912,19.235188,18.086073,19.135265,19.054066,2920346
2020-01-17,19.185226,19.335112,18.485765,18.585690,18.506821,2017852
2020-01-20,18.565704,19.055326,18.545719,18.635651,18.556570,1210931
2020-01-21,18.785536,19.225197,18.315895,18.385841,18.307819,2402148
2020-01-22,18.765551,18.825504,17.796295,18.355865,18.277973,2156759
2020-01-23,18.385841,18.645641,18.016127,18.385841,18.307819,1316012
2020-01-24,18.435804,18.745565,18.046104,18.046104,17.969524,1202525
2020-01-27,17.776312,17.826273,16.986919,16.986919,16.914835,1590623
2020-01-28,16.986919,17.436573,16.886997,16.936958,16.865086,1015481
2020-01-29,17.136805,17.336651,16.507290,16.747105,16.676037,1368653
2020-01-30,16.437344,16.537266,15.837804,16.307444,16.238243,2133641
2020-01-31,16.217512,16.287458,15.947720,15.947720,15.880045,822833
2020-02-03,15.927735,16.607212,15.597989,16.537266,16.467091,1492948
2020-02-04,16.986919,17.166780,16.687149,16.886997,16.815336,1819399
2020-02-05,17.146795,17.336651,16.687149,16.886997,16.815336,1863633
2020-02-06,17.066858,17.106827,16.547258,17.076851,17.004387,1796982
2020-02-07,16.986919,16.986919,16.197527,16.367397,16.297941,1172602
2020-02-10,16.367397,16.367397,15.488074,15.498066,15.432300,1658275
2020-02-11,15.817820,16.417358,15.657943,16.037651,15.969596,1282586
2020-02-12,16.247490,16.867012,16.137573,16.607212,16.536741,1791978
2020-02-13,16.727119,17.136805,16.017666,16.017666,15.949695,2421963
2020-02-14,16.137573,16.397373,15.837804,15.977697,15.909896,1119461
2020-02-17,16.037651,16.197527,15.558020,15.877774,15.810396,1303803
2020-02-18,15.587997,15.587997,15.178312,15.578004,15.511898,1224542
2020-02-19,15.348181,15.548028,15.028428,15.338189,15.273102,1627151
2020-02-20,15.338189,15.777851,15.138343,15.458097,15.392500,1608937
2020-02-21,15.268243,15.707904,15.208289,15.448104,15.382549,918306
2020-02-26,null,null,null,null,null,null
2020-02-27,14.428889,15.438112,13.869320,14.488843,14.427360,1817798
2020-02-28,14.139112,15.298220,14.049182,15.298220,15.233302,1808591
2020-03-02,15.418128,15.717897,15.018435,15.398143,15.332801,1385666
2020-03-03,15.418128,15.667935,14.738651,15.068397,15.004454,1219738
2020-03-04,15.288228,15.478081,14.778620,14.958481,14.895003,1010077
2020-03-05,15.078389,15.078389,13.459636,13.699451,13.641317,1536081
2020-03-06,13.039959,13.219820,12.200605,12.540343,12.487127,2536851
2020-03-09,11.491151,11.491151,9.692536,9.692536,9.651406,3541624
2020-03-10,10.621821,11.111444,10.282082,11.111444,11.064292,2705681
2020-03-11,10.831659,11.790920,9.352798,9.892382,9.850404,3170539
2020-03-12,7.304375,8.493460,7.254414,7.893921,7.860423,2411355
2020-03-13,9.592613,9.972321,8.223667,9.972321,9.930004,3220177
2020-03-16,8.403529,8.603375,7.893921,8.183698,8.148970,3603772
2020-03-17,8.403529,8.693306,7.764021,8.393536,8.357918,4210939
2020-03-18,7.893921,7.943883,6.045345,6.894691,6.865433,2934958
2020-03-19,6.195229,7.484237,5.785545,7.194460,7.163930,4431509
2020-03-20,8.113752,8.883159,7.893921,8.493460,8.457417,6203072
2020-03-23,8.213675,9.083006,7.903913,8.993075,8.954914,2845289
2020-03-24,9.592613,10.202144,9.492690,9.882390,9.840454,1984827
2020-03-25,9.982313,10.971551,9.892382,10.112213,10.069302,2356312
2020-03-26,10.092228,11.830890,9.792459,11.830890,11.780685,2884119
2020-03-27,11.101451,11.321282,10.591844,11.321282,11.273240,2431470
2020-03-30,11.321282,11.790920,10.801682,10.801682,10.755846,1323918
2020-03-31,10.991536,11.191382,10.062252,10.581851,10.536946,1596528
2020-04-01,10.152182,10.411982,9.672552,10.212136,10.191101,824834
2020-04-02,10.571859,10.691767,9.962329,10.451951,10.430422,907898
2020-04-03,10.372013,10.411982,9.122975,9.312829,9.293646,1737036
2020-04-06,9.802452,10.032275,9.222898,9.222898,9.203900,2492317
2020-04-07,9.692536,9.902375,9.152952,9.202913,9.183957,1583618
2020-04-08,9.302836,9.592613,9.172936,9.312829,9.293646,1396174
2020-04-09,9.482698,10.132198,9.392767,9.392767,9.373419,2461093
2020-04-13,9.392767,10.092228,9.222898,9.592613,9.572854,3790316
2020-04-14,9.722513,10.282082,9.612598,9.792459,9.772287,3710154
2020-04-15,9.632582,9.722513,9.352798,9.482698,9.463166,2746313
2020-04-16,9.692536,9.782467,9.013059,9.092998,9.074267,2949369
2020-04-17,9.392767,9.392767,9.033044,9.212906,9.193929,1975519
2020-04-20,9.092998,9.542652,8.833198,9.492690,9.473137,2661547
2020-04-22,9.712521,9.832429,9.292844,9.542652,9.522996,1961208
2020-04-23,9.592613,10.102221,9.492690,9.912367,9.891950,3028830
2020-04-24,9.742498,9.862405,8.523436,8.993075,8.974552,3697945
2020-04-27,9.202913,9.482698,9.013059,9.292844,9.273703,1447613
2020-04-28,9.392767,9.822436,9.312829,9.652567,9.632685,2077098
2020-04-29,9.892382,9.982313,9.512675,9.732505,9.712458,1893656
2020-04-30,9.772475,9.932352,9.332813,9.332813,9.313589,1671385
2020-05-04,9.122975,9.182929,8.853183,9.182929,9.164014,1896359
2020-05-05,9.282852,9.552644,9.162944,9.382775,9.363448,3554935
2020-05-06,9.302836,9.482698,9.142959,9.292844,9.273703,1692902
2020-05-07,9.372782,9.472706,8.773244,8.983083,8.964579,4442518
2020-05-08,8.993075,9.122975,8.793229,8.823206,8.805032,2879015
2020-05-11,8.833198,9.092998,8.693306,8.843190,8.824975,2084503
2020-05-12,8.883159,8.943113,8.313598,8.643344,8.625540,2698276
2020-05-13,8.633352,8.923129,8.493460,8.923129,8.904749,1851324
2020-05-14,8.773244,9.083006,8.623360,9.083006,9.064297,1433202
2020-05-15,9.102990,9.182929,8.753259,8.883159,8.864861,1539384
2020-05-18,9.232890,9.482698,8.953106,9.442729,9.423279,1392671
2020-05-19,9.442729,9.822436,9.382775,9.442729,9.423279,1470231
2020-05-20,9.092998,9.502682,8.863175,8.903144,8.884805,4104257
2020-05-21,8.983083,9.092998,8.693306,8.953106,8.934665,3408122
2020-05-22,8.943113,9.382775,8.713290,9.332813,9.313589,2722394
2020-05-25,9.492690,10.322052,9.482698,10.282082,10.260902,2870608
2020-05-26,10.431967,11.611059,10.431967,11.591074,11.567199,4376767
2020-05-27,11.790920,12.140651,11.111444,11.601067,11.577170,3701247
2020-05-28,11.641036,11.890844,11.311290,11.421205,11.397679,1816597
2020-05-29,11.401221,11.591074,11.121436,11.591074,11.567199,1240054
2020-06-01,11.700990,12.640266,11.631044,12.530351,12.504540,3597267
2020-06-02,12.790151,13.029966,11.990767,12.000759,11.976040,2853595
2020-06-03,12.360482,12.530351,12.050720,12.290536,12.265220,2938160
2020-06-04,11.990767,12.530351,11.641036,12.490382,12.464654,1773264
2020-06-05,13.019974,13.279774,12.390459,13.089920,13.062958,2941263
2020-06-08,12.980005,13.179851,12.600297,12.740190,12.713947,3586859
2020-06-09,12.510367,12.580313,12.210597,12.240574,12.215361,1661978
2020-06-10,12.490382,12.730197,11.641036,11.641036,11.617058,1930885
2020-06-12,11.091459,11.940805,10.801682,11.940805,11.916210,1511262
2020-06-15,11.511136,12.290536,10.971551,12.100682,12.075757,2705381
2020-06-16,12.470397,12.690228,11.910828,11.970782,11.946124,2344303
2020-06-17,12.010751,12.400451,11.910828,12.050720,12.025898,1014880
2020-06-18,12.030736,12.320513,11.840882,11.850874,11.826463,1002371
2020-06-19,12.040728,12.320513,11.411213,11.411213,11.387709,3536521
2020-06-22,11.651028,12.790151,11.431197,12.790151,12.763805,5008053
2020-06-23,13.059943,13.819359,12.810136,12.989997,12.963240,5967591
2020-06-24,12.860097,13.339728,12.420436,12.490382,12.464654,2072194
2020-06-25,12.590305,13.359713,12.430428,13.359713,13.332193,2548460
2020-06-26,13.359713,14.688689,13.259789,13.889305,13.860696,5544365
2020-06-29,14.338959,15.128351,13.839343,15.068397,15.037358,3993772
2020-06-30,15.038420,15.458097,14.029197,14.388920,14.359281,3365689
2020-07-01,14.468858,15.488074,14.219051,15.468089,15.436228,3818437
2020-07-02,15.687920,15.957712,15.018435,15.138343,15.107161,3550331
2020-07-03,15.188305,15.438112,14.678697,15.388151,15.356455,1032794
2020-07-06,15.620000,16.080000,15.440000,15.440000,15.431401,2085400
2020-07-07,15.430000,15.780000,15.130000,15.190000,15.181540,1377400
2020-07-08,15.260000,15.760000,15.160000,15.760000,15.751224,903900
2020-07-09,15.780000,15.960000,15.340000,15.850000,15.841174,930600
2020-07-10,15.960000,17.360001,15.800000,17.330000,17.320349,4208800
2020-07-13,17.430000,17.700001,16.379999,16.490000,16.480816,3526700
2020-07-14,16.750000,16.860001,16.240000,16.530001,16.520796,1999600
2020-07-15,16.670000,16.980000,16.500000,16.750000,16.740673,1135200
2020-07-16,16.600000,17.040001,16.400000,16.889999,16.880594,1024200
2020-07-17,16.900000,17.340000,16.850000,17.090000,17.080482,1638700
2020-07-20,17.090000,17.450001,17.090000,17.299999,17.290365,1668400
2020-07-21,17.450001,17.790001,17.190001,17.760000,17.750111,1757800
2020-07-22,17.719999,18.450001,17.580000,18.260000,18.249832,2293600
2020-07-23,18.190001,18.549999,17.750000,18.000000,17.989977,1291300
2020-07-24,17.850000,18.500000,17.280001,18.430000,18.419737,1705000
2020-07-27,18.459999,19.180000,18.430000,18.950001,18.939447,1876900
2020-07-28,19.000000,19.120001,18.570000,19.100000,19.100000,1641500
2020-07-29,19.410000,20.459999,19.299999,20.219999,20.219999,2512700
2020-07-30,19.910000,20.680000,19.629999,20.299999,20.299999,1452400
2020-07-31,20.379999,20.980000,20.030001,20.580000,20.580000,1397900
2020-08-03,20.790001,21.740000,19.860001,21.400000,21.400000,2426000
2020-08-04,21.270000,21.900000,20.379999,20.500000,20.500000,2347600
2020-08-05,20.730000,21.379999,20.730000,20.900000,20.900000,1318200
2020-08-06,20.900000,21.760000,20.709999,21.700001,21.700001,1669800
2020-08-07,21.559999,22.290001,21.350000,21.990000,21.990000,1909900
2020-08-10,22.080000,22.200001,21.240000,21.680000,21.680000,1331600
2020-08-11,21.790001,21.930000,20.559999,20.570000,20.570000,1465000
2020-08-12,20.799999,21.080000,20.049999,20.620001,20.620001,1907600
2020-08-13,20.620001,21.639999,20.620001,21.280001,21.280001,1739100
2020-08-14,21.139999,21.230000,20.110001,20.299999,20.299999,1421800
2020-08-17,20.299999,20.740000,18.520000,19.200001,19.200001,2569200
2020-08-18,19.200001,20.420000,19.030001,20.420000,20.420000,1722300
2020-08-19,20.420000,20.760000,19.860001,20.160000,20.160000,1108200
2020-08-20,19.700001,20.670000,19.410000,20.660000,20.660000,1733100
2020-08-21,20.660000,21.350000,20.600000,21.330000,21.330000,1989200
2020-08-24,21.459999,21.889999,21.299999,21.340000,21.340000,1354300
2020-08-25,21.340000,21.799999,21.150000,21.209999,21.209999,868800
2020-08-26,21.400000,21.570000,20.110001,20.709999,20.709999,1843200
2020-08-27,20.740000,22.940001,20.709999,22.940001,22.940001,5209900
2020-08-28,22.940001,22.969999,21.850000,22.400000,22.400000,3396300
2020-08-31,22.350000,22.879999,21.610001,22.410000,22.410000,2292100
2020-09-01,22.750000,22.799999,21.809999,22.590000,22.590000,3128900
2020-09-02,22.600000,24.400000,22.580000,24.219999,24.219999,6344900
2020-09-03,24.139999,24.480000,22.139999,22.270000,22.270000,4048900
2020-09-04,22.500000,22.610001,20.799999,21.370001,21.370001,4020500
2020-09-08,21.049999,21.219999,19.840000,20.350000,20.350000,3549100
2020-09-09,20.459999,20.780001,19.980000,20.020000,20.020000,2419600
2020-09-10,19.940001,20.290001,19.469999,19.850000,19.850000,2312300
2020-09-11,20.010000,20.100000,19.170000,19.350000,19.350000,1873600
2020-09-14,19.370001,20.580000,19.370001,20.320000,20.320000,1909400
2020-09-15,20.410000,20.629999,19.790001,19.969999,19.969999,1529800
2020-09-16,20.040001,20.440001,19.650000,20.059999,20.059999,1552300
2020-09-17,20.000000,20.200001,19.469999,19.629999,19.629999,1994400
2020-09-18,19.620001,19.780001,18.250000,18.490000,18.490000,5658400
2020-09-21,17.959999,18.080000,17.389999,17.740000,17.740000,2824900
2020-09-22,17.770000,18.059999,17.070000,17.650000,17.650000,2296600
2020-09-23,17.750000,18.389999,17.400000,17.570000,17.570000,2168400
2020-09-24,17.580000,18.360001,17.270000,18.139999,18.139999,1585300
2020-09-25,18.049999,18.240000,17.760000,17.830000,17.830000,787100
2020-09-28,18.080000,18.809999,17.870001,18.230000,18.230000,1961600
2020-09-29,18.110001,18.230000,17.570000,18.110001,18.110001,2167300
2020-09-30,18.110001,18.700001,18.059999,18.670000,18.670000,2504200
2020-10-01,18.670000,19.680000,18.520000,19.680000,19.680000,2876100
2020-10-02,19.379999,20.000000,19.240000,19.549999,19.549999,1557800
2020-10-05,19.670000,20.100000,19.200001,19.469999,19.469999,1392800
2020-10-06,19.559999,20.440001,19.549999,20.370001,20.370001,2048000
2020-10-07,20.440001,20.700001,20.160000,20.590000,20.590000,1565500
2020-10-08,20.580000,20.889999,20.240000,20.370001,20.370001,1322300
2020-10-09,20.450001,20.850000,20.260000,20.660000,20.660000,1065000
2020-10-13,20.700001,21.340000,20.510000,21.030001,21.030001,1490500
2020-10-14,21.090000,21.230000,20.420000,20.750000,20.750000,1795000
2020-10-15,20.590000,21.150000,20.290001,20.750000,20.750000,1638300
2020-10-16,20.730000,20.980000,20.020000,20.160000,20.160000,1193800
2020-10-19,20.290001,20.610001,19.830000,20.000000,20.000000,1447700
2020-10-20,20.170000,20.420000,20.000000,20.129999,20.129999,1247700
2020-10-21,20.000000,20.900000,19.980000,20.530001,20.530001,1280300
2020-10-22,20.709999,21.200001,20.559999,20.799999,20.799999,1573200
2020-10-23,20.950001,21.290001,20.200001,20.379999,20.379999,1461200
2020-10-26,20.280001,20.520000,19.480000,19.709999,19.709999,1365300
2020-10-27,19.790001,20.040001,19.000000,19.070000,19.070000,1382700
2020-10-28,18.850000,18.850000,18.100000,18.190001,18.190001,1710800
2020-10-29,18.160000,18.240000,17.370001,17.650000,17.650000,3000900
2020-10-30,17.709999,17.860001,16.410000,16.500000,16.500000,3136000
2020-11-03,17.090000,17.280001,16.420000,16.650000,16.650000,1676600
2020-11-04,17.040001,18.270000,16.719999,18.209999,18.209999,2413600
2020-11-05,18.469999,19.760000,18.120001,19.680000,19.680000,3237800
2020-11-06,19.400000,20.230000,19.030001,20.230000,20.230000,1896700
2020-11-09,20.650000,20.900000,19.629999,20.070000,20.070000,1791300
2020-11-10,20.010000,20.250000,18.990000,19.049999,19.049999,1899400
2020-11-11,18.990000,19.450001,18.520000,18.930000,18.930000,1257300
2020-11-12,18.950001,19.610001,18.790001,19.610001,19.610001,2037100
2020-11-13,19.400000,21.940001,19.400000,21.910000,21.910000,5814500
2020-11-16,21.980000,22.260000,21.299999,21.719999,21.719999,3410500
2020-11-17,21.639999,22.469999,21.150000,21.420000,21.420000,2028300
2020-11-18,21.690001,21.930000,21.000000,21.620001,21.620001,2354900
2020-11-19,21.530001,22.059999,21.309999,21.940001,21.940001,1759300
2020-11-23,23.020000,23.340000,22.190001,22.629999,22.629999,2702000
2020-11-24,22.549999,23.040001,22.250000,22.670000,22.670000,1763200
2020-11-25,22.629999,23.379999,22.520000,23.180000,23.180000,1325700
2020-11-26,23.180000,23.530001,22.680000,23.490000,23.490000,2185900
2020-11-27,23.590000,23.770000,23.250000,23.600000,23.600000,978300
2020-11-30,23.610001,24.520000,23.400000,24.400000,24.400000,1934200
2020-12-01,24.750000,25.830000,24.350000,25.770000,25.770000,2597700
2020-12-02,25.770000,26.170000,25.209999,25.350000,25.350000,1958900
2020-12-03,25.450001,27.309999,25.290001,26.700001,26.700001,3098200
2020-12-04,26.750000,26.920000,26.270000,26.809999,26.809999,1257000
2020-12-07,26.860001,27.000000,25.530001,25.860001,25.860001,1128500
2020-12-08,25.820000,26.590000,25.610001,26.000000,26.000000,1191800
2020-12-09,26.150000,27.299999,25.980000,26.760000,26.760000,1980100
2020-12-10,26.650000,27.200001,26.059999,26.900000,26.900000,1488600
2020-12-11,26.740000,28.920000,26.610001,28.549999,28.549999,2523100
2020-12-14,28.450001,29.500000,28.100000,29.290001,29.290001,1953700
2020-12-15,29.290001,30.990000,29.100000,30.129999,30.129999,1997400
2020-12-16,30.200001,31.280001,29.820000,31.100000,31.100000,1859100
2020-12-17,31.150000,32.660000,31.150000,32.500000,32.500000,2127700
2020-12-18,32.509998,33.439999,31.639999,31.639999,31.639999,3402400
2020-12-21,30.930000,33.250000,30.400000,32.639999,32.639999,3014700
2020-12-22,32.830002,33.959999,32.680000,33.799999,33.799999,2620100
2020-12-23,33.919998,34.549999,33.139999,33.270000,33.270000,3340600
2020-12-28,33.580002,34.369999,32.919998,34.080002,34.080002,1464300
2020-12-29,34.080002,34.950001,33.549999,34.000000,34.000000,1677100
2020-12-30,34.299999,34.450001,32.560001,32.900002,32.900002,2481800
2021-01-04,33.380001,33.810001,31.969999,32.209999,32.209999,1314000
2021-01-05,32.189999,32.919998,31.219999,31.440001,31.440001,1662500
2021-01-06,31.590000,32.009998,30.910000,31.120001,31.120001,1291900
2021-01-07,30.940001,33.439999,30.920000,33.340000,33.340000,3131500
2021-01-08,33.770000,39.490002,33.599998,39.430000,39.430000,6043900
2021-01-11,38.860001,41.990002,38.720001,41.849998,41.849998,4490900
2021-01-12,42.220001,43.860001,41.009998,41.639999,41.639999,3703400
2021-01-13,41.849998,42.750000,41.250000,41.599998,41.599998,2212400
2021-01-14,41.930000,43.270000,41.049999,43.099998,43.099998,1901800
2021-01-15,43.099998,44.169998,41.490002,41.700001,41.700001,1477700
2021-01-18,42.150002,44.980000,41.939999,43.970001,43.970001,2933600
2021-01-19,44.439999,48.500000,44.099998,45.200001,45.200001,6689900
2021-01-20,45.980000,46.930000,43.689999,46.150002,46.150002,3849700
2021-01-21,46.509998,46.790001,44.209999,44.840000,44.840000,2100100
2021-01-22,43.970001,45.290001,43.200001,44.930000,44.930000,1294800
2021-01-26,45.110001,46.900002,44.700001,46.770000,46.770000,1988300
2021-01-27,46.490002,47.490002,41.259998,41.560001,41.560001,3503700
2021-01-28,41.500000,43.900002,40.240002,43.830002,43.830002,3772700
2021-01-29,43.490002,45.150002,43.000000,43.689999,43.689999,2130400
2021-02-01,44.340000,44.590000,42.110001,42.419998,42.419998,2072500
2021-02-02,42.799999,47.279999,42.660000,47.000000,47.000000,3860500
2021-02-03,47.209999,52.259998,46.369999,51.959999,51.959999,4627800
2021-02-04,52.590000,53.790001,50.299999,52.400002,52.400002,3565700
2021-02-05,52.430000,53.810001,50.639999,51.040001,51.040001,1983800
2021-02-08,50.509998,53.750000,50.279999,53.459999,53.459999,2088300
2021-02-09,53.410000,53.410000,49.630001,51.650002,51.650002,3364900
2021-02-10,51.910000,53.970001,48.599998,48.799999,48.799999,4496500
2021-02-11,48.799999,50.590000,48.639999,49.049999,49.049999,2199100
2021-02-12,48.840000,51.230000,47.880001,50.509998,50.509998,1716300